video_id,video_url,channel_id,channel_name,channel_url,title,publish_date,publish_week,view_count,like_count,comment_count,duration_seconds,is_short,attributed_brand,attribution_layer,is_tractor_content,fetched_at
JGk87qqT8PA,https://www.youtube.com/watch?v=JGk87qqT8PA,UCvtnc3lA8qMH0110jd7atfw,JIBON ARU HONSTHAPON - Pranjal Gogoi,https://www.youtube.com/@Pranjalgogoi,মাটিক ভালপোৱা কৃষক।খেতিত ব্যৱহাৰ নকৰে কোনো ৰাসায়নিক সাৰ Agriculture farm in Assam ।Farming videos ,2026-03-15,2026-W11,10200,296,15,533,0,unattributed,,0,2026-06-24T07:37:19Z
e1t8qfmENP4,https://www.youtube.com/watch?v=e1t8qfmENP4,UCvtnc3lA8qMH0110jd7atfw,JIBON ARU HONSTHAPON - Pranjal Gogoi,https://www.youtube.com/@Pranjalgogoi,আজি মোৰ 37 বছৰীয়া জন্মদিন গতিকে 370 টা গছপুলি ৰোপণ।Agarwood Plantation ।Mahogany Plants in Assam ,2026-03-14,2026-W11,8146,302,134,908,0,unattributed,,0,2026-06-24T07:37:19Z
uMlUVwHviYM,https://www.youtube.com/watch?v=uMlUVwHviYM,UCvtnc3lA8qMH0110jd7atfw,JIBON ARU HONSTHAPON - Pranjal Gogoi,https://www.youtube.com/@Pranjalgogoi,নকল VS বিশুদ্ধ মিঠাতেল ।Cold Press Oil Expeller Machine।Cold Press Machine।EXPELLER MACHINE,2026-03-13,2026-W11,96072,868,50,858,0,unattributed,,0,2026-06-24T07:37:19Z
LGNjpPZeVPQ,https://www.youtube.com/watch?v=LGNjpPZeVPQ,UCvtnc3lA8qMH0110jd7atfw,JIBON ARU HONSTHAPON - Pranjal Gogoi,https://www.youtube.com/@Pranjalgogoi,ম’হ পালন।Buffalo farm in Assam। Unique farming in Assam। Buffalo farming। Low cost farming in Assam ,2026-03-12,2026-W11,103075,1574,85,969,0,unattributed,,0,2026-06-24T07:37:19Z
X7uMF0QWDo4,https://www.youtube.com/watch?v=X7uMF0QWDo4,UCvtnc3lA8qMH0110jd7atfw,JIBON ARU HONSTHAPON - Pranjal Gogoi,https://www.youtube.com/@Pranjalgogoi,ঘৰৰ বাৰীখনৰ পৰা লাখ লাখ টকা উপাৰ্জন HOME FARMING IDEAS।Most profitable farming ideas  #farming ,2026-03-09,2026-W11,19828,390,35,1079,0,unattributed,,0,2026-06-24T07:37:19Z
X21urfKl8HY,https://www.youtube.com/watch?v=X21urfKl8HY,UC5Qh5THlWdnMnYvjetfDlaA,Automobile Info Only,https://www.youtube.com/@AutomobileInfoOnly,"New Bajaj Pulsar NS125 White Color | Detailed Ride Review | Power, Mileage &amp; Comfort",2026-03-14,2026-W11,1772,30,7,756,0,unattributed,,0,2026-06-24T07:37:19Z
iLk0AY8Y-jM,https://www.youtube.com/shorts/iLk0AY8Y-jM,UC5Qh5THlWdnMnYvjetfDlaA,Automobile Info Only,https://www.youtube.com/@AutomobileInfoOnly,₹1.49 Lakh Electric Superbike ⚡ Ultraviolette X-47,2026-03-11,2026-W11,55213,1397,73,70,1,unattributed,,0,2026-06-24T07:37:19Z
gY_Zwx1RO8g,https://www.youtube.com/watch?v=gY_Zwx1RO8g,UC5Qh5THlWdnMnYvjetfDlaA,Automobile Info Only,https://www.youtube.com/@AutomobileInfoOnly,New TVS Raider 125 SX Complete Information | ABS + TFT Model,2026-03-10,2026-W11,3781,65,17,843,0,unattributed,,0,2026-06-24T07:37:19Z
3ci9SFWAjbs,https://www.youtube.com/shorts/3ci9SFWAjbs,UCE7RlPiPuVX6_Q9950x-1CQ,Avi Vlogs,https://www.youtube.com/@AviVlogsyt,New Second Hand Tractor Collection Muzaffarpur Bihar #bihar #tractor #farming #indiantractor,2026-03-15,2026-W11,4978,155,2,55,1,unattributed,,1,2026-06-24T07:37:19Z
G88_BVgVrj8,https://www.youtube.com/watch?v=G88_BVgVrj8,UCN0jkFPUGGARp6EYeJJj1RA,Kheti ki Pathshala,https://www.youtube.com/@khetikipathshala,रबी धान। तना छेदक दवा। Power cut problem।,2026-03-11,2026-W11,4440,112,43,351,0,unattributed,,0,2026-06-24T07:37:19Z
r444IItkFsw,https://www.youtube.com/watch?v=r444IItkFsw,UCbnIb-phfn614k3vbrAPp4g,INDIA MOTOR CAR,https://www.youtube.com/@indiamotorcar,"भूल जाओ बाकी 60 HP ट्रैक्टर, Sonalika DI 60 का टॉर्क है सबका बाप! 🔥| #sonalika",2026-03-14,2026-W11,8366,137,9,750,0,Sonalika,title,1,2026-06-24T07:37:19Z
Rx3q-ZCMVP8,https://www.youtube.com/watch?v=Rx3q-ZCMVP8,UCbnIb-phfn614k3vbrAPp4g,INDIA MOTOR CAR,https://www.youtube.com/@indiamotorcar,Sonalika Tiger 42: क्या ये वाकई 42 HP का King है? 🐯 Owner का 100% Honest Review! #IndiaMotorCar,2026-03-11,2026-W11,2407,49,9,571,0,Sonalika,title,1,2026-06-24T07:37:19Z
4ioxxO85Ats,https://www.youtube.com/watch?v=4ioxxO85Ats,UCbnIb-phfn614k3vbrAPp4g,INDIA MOTOR CAR,https://www.youtube.com/@indiamotorcar,VST Shakti 135 DI: मजदूरों की छुट्टी! ❌ छोटा पैकेट बड़ा धमाका 💥 #VST #IndiaMotorCar,2026-03-10,2026-W11,1838,45,3,310,0,unattributed,,1,2026-06-24T07:37:19Z
2DuGl3w21Ek,https://www.youtube.com/shorts/2DuGl3w21Ek,UCbnIb-phfn614k3vbrAPp4g,INDIA MOTOR CAR,https://www.youtube.com/@indiamotorcar,Sonalika DI 60 4WD: क्यों है ये किसानों की पहली पसंद? 🤔 Full Details #IndiaMotorCar #Tractor,2026-03-10,2026-W11,14225,329,4,110,1,Sonalika,title,1,2026-06-24T07:37:19Z
IeNmKjjUvyQ,https://www.youtube.com/shorts/IeNmKjjUvyQ,UCagokdf5mKo86EPUvs9SxPg,King Farming,https://www.youtube.com/@kingfarming,વ્યાજબી ભાવ મા પાવર રીપર,2026-03-10,2026-W11,5408,138,0,65,1,unattributed,,0,2026-06-24T07:37:19Z
eKzimDk3MK0,https://www.youtube.com/watch?v=eKzimDk3MK0,UCagokdf5mKo86EPUvs9SxPg,King Farming,https://www.youtube.com/@kingfarming,"હોલસેલ ના ભાવ મા લઈ જાવ રિપર, પાવર ટીલર,વિડર અને અન્ય ખેતીવાડી ના સાધનો ",2026-03-09,2026-W11,45025,593,24,1477,0,unattributed,,1,2026-06-24T07:37:19Z
mnVowrwW8tE,https://www.youtube.com/watch?v=mnVowrwW8tE,UC8eW_7-t9ZgRn7r6Eq070lw,Abdul Kurad,https://www.youtube.com/@AbdulKurad,ट्रैक्टर ओवर हीटिंग क्यों होता है आज देखलो | John Deere Tractor Overheating Problem | Abdul Kurad,2026-03-15,2026-W11,36000,1216,112,2106,0,John Deere,title,1,2026-06-24T07:37:19Z
lItTsfOwZ0E,https://www.youtube.com/shorts/lItTsfOwZ0E,UC3RyZFQOOJkC5EaAm3xziWA,Buttar Tractor,https://www.youtube.com/@BUTTARTRACTOR,Farmtrac 47 pro max 4x4 Review ,2026-03-13,2026-W11,268,15,2,159,1,Escorts Kubota,title,1,2026-06-24T07:37:19Z
p2ziDTOXzko,https://www.youtube.com/watch?v=p2ziDTOXzko,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Sonalika DI 55 का खौफनाक प्रदर्शन! 🚜🔥 सामने से हवा में उड़ गया ट्रैक्टर!,2026-03-15,2026-W11,2151,75,13,646,0,Sonalika,title,1,2026-06-24T07:37:19Z
vdJ4zJrxFFs,https://www.youtube.com/shorts/vdJ4zJrxFFs,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Sonalika DI 60 की ताकत 💪 | खेत में काम करते किसान | Real Farming Video,2026-03-14,2026-W11,439,26,1,131,1,Sonalika,title,1,2026-06-24T07:37:19Z
-1kqk_adeAw,https://www.youtube.com/watch?v=-1kqk_adeAw,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Udham Bainsla G is live,2026-03-14,2026-W11,257,17,0,1019,0,Swaraj,description,1,2026-06-24T07:37:19Z
-1kqk_adeAw,https://www.youtube.com/watch?v=-1kqk_adeAw,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Udham Bainsla G is live,2026-03-14,2026-W11,257,17,0,1019,0,Mahindra,description,1,2026-06-24T07:37:19Z
-1kqk_adeAw,https://www.youtube.com/watch?v=-1kqk_adeAw,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Udham Bainsla G is live,2026-03-14,2026-W11,257,17,0,1019,0,New Holland,description,1,2026-06-24T07:37:19Z
-1kqk_adeAw,https://www.youtube.com/watch?v=-1kqk_adeAw,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Udham Bainsla G is live,2026-03-14,2026-W11,257,17,0,1019,0,Massey Ferguson,description,1,2026-06-24T07:37:19Z
-1kqk_adeAw,https://www.youtube.com/watch?v=-1kqk_adeAw,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Udham Bainsla G is live,2026-03-14,2026-W11,257,17,0,1019,0,Escorts Kubota,description,1,2026-06-24T07:37:19Z
-1kqk_adeAw,https://www.youtube.com/watch?v=-1kqk_adeAw,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Udham Bainsla G is live,2026-03-14,2026-W11,257,17,0,1019,0,Sonalika,description,1,2026-06-24T07:37:19Z
-1kqk_adeAw,https://www.youtube.com/watch?v=-1kqk_adeAw,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Udham Bainsla G is live,2026-03-14,2026-W11,257,17,0,1019,0,John Deere,description,1,2026-06-24T07:37:19Z
uEuWRhT9U1U,https://www.youtube.com/watch?v=uEuWRhT9U1U,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Sonalika DI 55 Tractor Delivery 🚜 | 55 HP की असली ताकत | Heavy Duty Performance,2026-03-13,2026-W11,2619,91,4,359,0,Sonalika,title,1,2026-06-24T07:37:19Z
qrnKrv_eX_k,https://www.youtube.com/watch?v=qrnKrv_eX_k,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,Sonalika DI 55 4x4 (3 सिलेंडर) की ताक़त 🚜 13 कल्टी में जबरदस्त परफॉर्मेंस | Udham Bainsla,2026-03-11,2026-W11,2620,80,8,543,0,Sonalika,title,1,2026-06-24T07:37:19Z
jCl8gguuk40,https://www.youtube.com/watch?v=jCl8gguuk40,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,🔥 Sonalika का बड़ा रिकॉर्ड! 6 महीने में हरियाणा में 1101 DI 60 ट्रैक्टर सेल,2026-03-10,2026-W11,1495,59,4,258,0,Sonalika,title,1,2026-06-24T07:37:19Z
u5iMLGthKBE,https://www.youtube.com/watch?v=u5iMLGthKBE,UCC3szyR91J7zKFT6iOpRL_A,Udham Bainsla G,https://www.youtube.com/@UdhamBainslaG,13 के कल्टी में भी नहीं रुका! 💪 Sonalika DI 55 3 सिलेंडर 4x4 Power Test | ,2026-03-09,2026-W11,3004,90,9,836,0,Sonalika,title,1,2026-06-24T07:37:19Z
P1F7KuprzEU,https://www.youtube.com/watch?v=P1F7KuprzEU,UC86F-NqWDCKCri_i4KzTgTw,Dear Kisan,https://www.youtube.com/@dear_kisan,"गेहूं की बालियों का रंग बैंगनी, काला क्यों हो रहा है | ग्लूम ब्लोच रोग से कितना नुकसान होगा ? 🌾🤔",2026-03-15,2026-W11,31751,526,77,302,0,unattributed,,0,2026-06-24T07:37:19Z
lS0t-wleYKQ,https://www.youtube.com/shorts/lS0t-wleYKQ,UC86F-NqWDCKCri_i4KzTgTw,Dear Kisan,https://www.youtube.com/@dear_kisan,जल्द मिलते हैं रिजल्ट के साथ ✍️🌾📸 #shorts #farming @dear_kisan,2026-03-15,2026-W11,23465,468,16,17,1,unattributed,,0,2026-06-24T07:37:19Z
-fI6Kz0ecoI,https://www.youtube.com/shorts/-fI6Kz0ecoI,UC86F-NqWDCKCri_i4KzTgTw,Dear Kisan,https://www.youtube.com/@dear_kisan,सरसों की ये वैरायटी भी अबकी बार बंपर पैदावार देगी 🌱🫛🔥,2026-03-13,2026-W11,19860,634,20,150,1,unattributed,,0,2026-06-24T07:37:19Z
PAu7SZEpd68,https://www.youtube.com/shorts/PAu7SZEpd68,UC86F-NqWDCKCri_i4KzTgTw,Dear Kisan,https://www.youtube.com/@dear_kisan,"मौसम : 15, 16 मार्च को भारी बारिश | Aaj Ka Mausam | Mausam Vibhag | Mausam Ki Jankari #mausam 🌱🌦️",2026-03-13,2026-W11,89305,614,9,128,1,unattributed,,0,2026-06-24T07:37:19Z
ZiS9X406lGc,https://www.youtube.com/watch?v=ZiS9X406lGc,UC86F-NqWDCKCri_i4KzTgTw,Dear Kisan,https://www.youtube.com/@dear_kisan,"किसान मेला HAU हिसार, मार्च 2026 | डेट आ गई है | Kisan Mela Hisar 2026 | Hisar Kisan Mela 2026",2026-03-12,2026-W11,8039,187,21,256,0,unattributed,,0,2026-06-24T07:37:19Z
xqNUDGAsW90,https://www.youtube.com/shorts/xqNUDGAsW90,UC86F-NqWDCKCri_i4KzTgTw,Dear Kisan,https://www.youtube.com/@dear_kisan,मौसम : 18 से 22 मार्च तक भारी बारिश | Aaj Ka Mausam | Mausam Vibhag | Mausam Ki Jankari #mausam 🌱🌦️,2026-03-10,2026-W11,80199,613,20,156,1,unattributed,,0,2026-06-24T07:37:19Z
xqEtpDk-Rt8,https://www.youtube.com/watch?v=xqEtpDk-Rt8,UC86F-NqWDCKCri_i4KzTgTw,Dear Kisan,https://www.youtube.com/@dear_kisan,गेहूं काटने की मशीन | हाथ जैसी कटाई | gehun kaatne ki machine | gehun kaatne wali machine 2026,2026-03-09,2026-W11,146534,1016,75,1050,0,unattributed,,1,2026-06-24T07:37:19Z
cJT7hPMwqbo,https://www.youtube.com/watch?v=cJT7hPMwqbo,UCuaut0bbHkohbgnUN6W6lmA,ರೈತ ಮಿತ್ರ,https://www.youtube.com/@Raitamitra25,ಬಸವ ಜಯಂತಿ ಹಾಗೂ ಯುಗಾದಿ ಹಬ್ಬದ ಪ್ರಯುಕ್ತವಾಗಿ ಅತ್ಯಂತ ಕಡಿಮೆ ದರದಲ್ಲಿ ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್  ಟ್ರ್ಯಾಕ್ಟರ್ ಗಳು |,2026-03-14,2026-W11,40190,380,8,288,0,Swaraj,description,1,2026-06-24T07:37:19Z
cJT7hPMwqbo,https://www.youtube.com/watch?v=cJT7hPMwqbo,UCuaut0bbHkohbgnUN6W6lmA,ರೈತ ಮಿತ್ರ,https://www.youtube.com/@Raitamitra25,ಬಸವ ಜಯಂತಿ ಹಾಗೂ ಯುಗಾದಿ ಹಬ್ಬದ ಪ್ರಯುಕ್ತವಾಗಿ ಅತ್ಯಂತ ಕಡಿಮೆ ದರದಲ್ಲಿ ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್  ಟ್ರ್ಯಾಕ್ಟರ್ ಗಳು |,2026-03-14,2026-W11,40190,380,8,288,0,Mahindra,description,1,2026-06-24T07:37:19Z
cJT7hPMwqbo,https://www.youtube.com/watch?v=cJT7hPMwqbo,UCuaut0bbHkohbgnUN6W6lmA,ರೈತ ಮಿತ್ರ,https://www.youtube.com/@Raitamitra25,ಬಸವ ಜಯಂತಿ ಹಾಗೂ ಯುಗಾದಿ ಹಬ್ಬದ ಪ್ರಯುಕ್ತವಾಗಿ ಅತ್ಯಂತ ಕಡಿಮೆ ದರದಲ್ಲಿ ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್  ಟ್ರ್ಯಾಕ್ಟರ್ ಗಳು |,2026-03-14,2026-W11,40190,380,8,288,0,New Holland,description,1,2026-06-24T07:37:19Z
cJT7hPMwqbo,https://www.youtube.com/watch?v=cJT7hPMwqbo,UCuaut0bbHkohbgnUN6W6lmA,ರೈತ ಮಿತ್ರ,https://www.youtube.com/@Raitamitra25,ಬಸವ ಜಯಂತಿ ಹಾಗೂ ಯುಗಾದಿ ಹಬ್ಬದ ಪ್ರಯುಕ್ತವಾಗಿ ಅತ್ಯಂತ ಕಡಿಮೆ ದರದಲ್ಲಿ ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್  ಟ್ರ್ಯಾಕ್ಟರ್ ಗಳು |,2026-03-14,2026-W11,40190,380,8,288,0,Massey Ferguson,description,1,2026-06-24T07:37:19Z
cJT7hPMwqbo,https://www.youtube.com/watch?v=cJT7hPMwqbo,UCuaut0bbHkohbgnUN6W6lmA,ರೈತ ಮಿತ್ರ,https://www.youtube.com/@Raitamitra25,ಬಸವ ಜಯಂತಿ ಹಾಗೂ ಯುಗಾದಿ ಹಬ್ಬದ ಪ್ರಯುಕ್ತವಾಗಿ ಅತ್ಯಂತ ಕಡಿಮೆ ದರದಲ್ಲಿ ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್  ಟ್ರ್ಯಾಕ್ಟರ್ ಗಳು |,2026-03-14,2026-W11,40190,380,8,288,0,Escorts Kubota,description,1,2026-06-24T07:37:19Z
cJT7hPMwqbo,https://www.youtube.com/watch?v=cJT7hPMwqbo,UCuaut0bbHkohbgnUN6W6lmA,ರೈತ ಮಿತ್ರ,https://www.youtube.com/@Raitamitra25,ಬಸವ ಜಯಂತಿ ಹಾಗೂ ಯುಗಾದಿ ಹಬ್ಬದ ಪ್ರಯುಕ್ತವಾಗಿ ಅತ್ಯಂತ ಕಡಿಮೆ ದರದಲ್ಲಿ ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್  ಟ್ರ್ಯಾಕ್ಟರ್ ಗಳು |,2026-03-14,2026-W11,40190,380,8,288,0,Sonalika,description,1,2026-06-24T07:37:19Z
cJT7hPMwqbo,https://www.youtube.com/watch?v=cJT7hPMwqbo,UCuaut0bbHkohbgnUN6W6lmA,ರೈತ ಮಿತ್ರ,https://www.youtube.com/@Raitamitra25,ಬಸವ ಜಯಂತಿ ಹಾಗೂ ಯುಗಾದಿ ಹಬ್ಬದ ಪ್ರಯುಕ್ತವಾಗಿ ಅತ್ಯಂತ ಕಡಿಮೆ ದರದಲ್ಲಿ ಸೆಕೆಂಡ್ ಹ್ಯಾಂಡ್  ಟ್ರ್ಯಾಕ್ಟರ್ ಗಳು |,2026-03-14,2026-W11,40190,380,8,288,0,John Deere,description,1,2026-06-24T07:37:19Z
NjS57PwPH6s,https://www.youtube.com/shorts/NjS57PwPH6s,UCwi_C_NWilsYKEDkxvzflBQ,KrushiLoka-ಕೃಷಿಲೋಕ,https://www.youtube.com/@KrushiLoka,Scratch Card Offers in dhoti point Tumakuru for yugadi,2026-03-14,2026-W11,353,10,0,75,1,unattributed,,0,2026-06-24T07:37:19Z
eimeoz1F86o,https://www.youtube.com/watch?v=eimeoz1F86o,UCwi_C_NWilsYKEDkxvzflBQ,KrushiLoka-ಕೃಷಿಲೋಕ,https://www.youtube.com/@KrushiLoka,ಯುಗಾದಿ ಹಬ್ಬದ ಆಫರ್ ಜೊತೆಗೆ ಕಾರ್ಬನ್ ಫೈಬರ್ ಧೋಟಿ ಲಭ್ಯ || Dhoti point Tumakuru #Dhotipoint #Tumakuru ,2026-03-14,2026-W11,889,17,1,586,0,unattributed,,0,2026-06-24T07:37:19Z
tXDYBeOQqY8,https://www.youtube.com/watch?v=tXDYBeOQqY8,UC22L7QfcHRxUq_DVsmSTWgw,Makarakoythu,https://www.youtube.com/@makarakoythu,കുഞ്ഞൻ നോട്ട്ബുക്ക് മെഷീൻ കണ്ടിട്ടുണ്ടോ ?,2026-03-14,2026-W11,427,8,0,184,0,unattributed,,0,2026-06-24T07:37:19Z
GgbFHNX0M7o,https://www.youtube.com/shorts/GgbFHNX0M7o,UC22L7QfcHRxUq_DVsmSTWgw,Makarakoythu,https://www.youtube.com/@makarakoythu,പരമശിവന്റെ കണ്ണുനീരിൽ നിന്ന് മുളച്ച വിത്ത്,2026-03-13,2026-W11,2979,39,1,84,1,unattributed,,0,2026-06-24T07:37:19Z
jJnwRrgyOqo,https://www.youtube.com/watch?v=jJnwRrgyOqo,UC22L7QfcHRxUq_DVsmSTWgw,Makarakoythu,https://www.youtube.com/@makarakoythu,"4 വർഷമായ് രുദ്രാക്ഷ കായ്കൾ പെറുക്കുന്നു, കാരണമിതാണ്",2026-03-12,2026-W11,719,22,0,309,0,unattributed,,0,2026-06-24T07:37:19Z
014-O2VgZDM,https://www.youtube.com/watch?v=014-O2VgZDM,UC22L7QfcHRxUq_DVsmSTWgw,Makarakoythu,https://www.youtube.com/@makarakoythu,പടപടാന്ന് ചപ്പാത്തി ചുട്ടുനിരത്തുന്ന കുഞ്ഞൻ മെഷീൻ,2026-03-10,2026-W11,102677,1210,81,616,0,unattributed,,0,2026-06-24T07:37:19Z
cWTTu6JPksQ,https://www.youtube.com/shorts/cWTTu6JPksQ,UC22L7QfcHRxUq_DVsmSTWgw,Makarakoythu,https://www.youtube.com/@makarakoythu,"അപ്പോ ഞൊട്ടാഞൊടിയനും, ഗോൾഡൻ ബെറിയും രണ്ടായിരുന്നോ?",2026-03-09,2026-W11,6343,65,2,57,1,unattributed,,0,2026-06-24T07:37:19Z
nVYPULWD3x0,https://www.youtube.com/watch?v=nVYPULWD3x0,UCG9Ubyz65muonOIaZndsUFQ,Usha Ki Kiran,https://www.youtube.com/@UshaKiKiran,Bolero MaXX City Pik-Up 1.3 | Price Mileage Specifications Hindi Review | Mahindra Bolero Pick-Up ,2026-03-15,2026-W11,41269,400,20,332,0,Mahindra,title,0,2026-06-24T07:37:19Z
lhTR4idr75s,https://www.youtube.com/shorts/lhTR4idr75s,UCG9Ubyz65muonOIaZndsUFQ,Usha Ki Kiran,https://www.youtube.com/@UshaKiKiran,Mahindra Treo Plus - 1 मिनट रिव्यू | Mahindra Treo | Mahindra E Rickshaw | Electric Three Wheeler,2026-03-14,2026-W11,23664,491,2,89,1,Mahindra,title,0,2026-06-24T07:37:19Z
TEgkdlhJNy8,https://www.youtube.com/watch?v=TEgkdlhJNy8,UCG9Ubyz65muonOIaZndsUFQ,Usha Ki Kiran,https://www.youtube.com/@UshaKiKiran,Maruti Suzuki Super Carry - आनरोड कीमत माइलेज फीचर्स | Super Carry CNG Pick Up Truck !!,2026-03-13,2026-W11,47845,446,17,231,0,unattributed,,0,2026-06-24T07:37:19Z
UiI_zqJxmN8,https://www.youtube.com/shorts/UiI_zqJxmN8,UCG9Ubyz65muonOIaZndsUFQ,Usha Ki Kiran,https://www.youtube.com/@UshaKiKiran,Maruti Super Carry - 50% RTO छूट का फायदा | Ujjain Vyapar Mela 2026 | Maruti Suzuki Super Carry CNG,2026-03-12,2026-W11,49309,1065,12,54,1,unattributed,,0,2026-06-24T07:37:19Z
rV7BTJlObvY,https://www.youtube.com/shorts/rV7BTJlObvY,UCG9Ubyz65muonOIaZndsUFQ,Usha Ki Kiran,https://www.youtube.com/@UshaKiKiran,Ashok Leyland Saathi - 40 हजार DP Offers | Ujjain Vyapar Mela 2026 | RTO Charge 50% Off,2026-03-11,2026-W11,41197,1245,2,84,1,unattributed,,0,2026-06-24T07:37:19Z
0DC9NZtQ-jY,https://www.youtube.com/watch?v=0DC9NZtQ-jY,UCG9Ubyz65muonOIaZndsUFQ,Usha Ki Kiran,https://www.youtube.com/@UshaKiKiran,Ashok Leyland Saathi - 50% RTO डिस्काउंट आफर्स | Saathi Mini Truck | Price Mileage Features Review ,2026-03-10,2026-W11,17378,269,17,402,0,unattributed,,0,2026-06-24T07:37:19Z
Min7KD4Ac-s,https://www.youtube.com/shorts/Min7KD4Ac-s,UCG9Ubyz65muonOIaZndsUFQ,Usha Ki Kiran,https://www.youtube.com/@UshaKiKiran,Eicher Pro X - 50%  डिस्काउंट आफर्स | Eicher Pro X Diesel | Mini Truck | Eicher Motors,2026-03-09,2026-W11,52328,1249,20,67,1,unattributed,,0,2026-06-24T07:37:19Z
djom86rceUc,https://www.youtube.com/watch?v=djom86rceUc,UCi_P4aAuvA71GY-k68kFhhg,Real Agriculture world,https://www.youtube.com/@RealAgricultureworld,हर मेहंगे ट्रैक्टर की जरुरत खत्म कर देगा ये 2026 में न्यू लॉन्च Mahindra के 46 से 50HP के ट्रैक्टर ,2026-03-15,2026-W11,2911,48,5,492,0,Mahindra,title,1,2026-06-24T07:37:19Z
P5ClegWVyoI,https://www.youtube.com/shorts/P5ClegWVyoI,UCi_P4aAuvA71GY-k68kFhhg,Real Agriculture world,https://www.youtube.com/@RealAgricultureworld,नये मॉडलो को मुँह तक मारने नहीं देता Eicher 485 पुराना बादशाह ऐसे हि ख़त्म नहीं होती लाला Eicher 485,2026-03-15,2026-W11,8322,161,0,61,1,unattributed,,0,2026-06-24T07:37:19Z
OzHRI9c7Tf8,https://www.youtube.com/shorts/OzHRI9c7Tf8,UCi_P4aAuvA71GY-k68kFhhg,Real Agriculture world,https://www.youtube.com/@RealAgricultureworld,Mahindra 585 M-Bull बड़ा इंजन ज्यादा टॉर्क सुपर कॉम्बिनेशन फीचर्स के साथ 50HP में सबसे तगड़ा इंजन 🤗💪,2026-03-14,2026-W11,28546,668,5,60,1,Mahindra,title,1,2026-06-24T07:37:19Z
-4W6cQ9I8Vk,https://www.youtube.com/watch?v=-4W6cQ9I8Vk,UCi_P4aAuvA71GY-k68kFhhg,Real Agriculture world,https://www.youtube.com/@RealAgricultureworld,Mahindra novo 605 Ps Vs 585 Di New Model 3HP कम PTO के चक्कर में 3 लाख और ज्यादा भी क्यों देना ,2026-03-13,2026-W11,4056,86,1,633,0,Mahindra,title,1,2026-06-24T07:37:19Z
kgCxP9hK7G8,https://www.youtube.com/shorts/kgCxP9hK7G8,UCi_P4aAuvA71GY-k68kFhhg,Real Agriculture world,https://www.youtube.com/@RealAgricultureworld,मात्र 1 लाख देकर ले जायो Swaraj 733 FE में कंपनी फिटेड डोजर-लोडर फाइनेंस सुविधा के साथ में 2026 ₹,2026-03-13,2026-W11,15210,243,0,57,1,Swaraj,title,0,2026-06-24T07:37:19Z
PqWY1nGzUFE,https://www.youtube.com/watch?v=PqWY1nGzUFE,UCi_P4aAuvA71GY-k68kFhhg,Real Agriculture world,https://www.youtube.com/@RealAgricultureworld,35HP के पैसों में 45HP का मजा कंपनी ने बना दिया 2026 नया 42HP का जबरदस्त ट्रैक्टर तगड़े फीचर्स के साथ,2026-03-12,2026-W11,1690,43,2,499,0,unattributed,,1,2026-06-24T07:37:19Z
6c5xYYAocyA,https://www.youtube.com/shorts/6c5xYYAocyA,UCi_P4aAuvA71GY-k68kFhhg,Real Agriculture world,https://www.youtube.com/@RealAgricultureworld,वाइब्रेशन और पावर के मामले में कुबोटा को भी दे देगा टक्कर Power Take Of Vibration Test Solid Perform,2026-03-12,2026-W11,9790,173,0,57,1,unattributed,,0,2026-06-24T07:37:19Z
gYJVK0G5vvQ,https://www.youtube.com/watch?v=gYJVK0G5vvQ,UCi_P4aAuvA71GY-k68kFhhg,Real Agriculture world,https://www.youtube.com/@RealAgricultureworld,सब्सिडी और 3 साल ग्रारंटी के साथ Agrizone Super Seeder Price 2026 ट्रैक्टर फ्री Agrizone Super Seede,2026-03-11,2026-W11,1272,31,3,614,0,New Holland,description,1,2026-06-24T07:37:19Z
